especieId,version,reino,division,clase,orden,familia,genero,nombre-cientifico,nombre-comun,origen,estado-conservacion
574,1,Plantae,Pteridophyta,Filicopsida,Filicales,Polypodiaceae,Synammia,Synammia espinosae,,Nativa,Vulnerable (VU)
33,1,Plantae,Magnoliophyta,Liliopsida,Liliales,Tecophilaeaceae,Tecophilaea,Tecophilaea cyanocrocus,Azulillo,Nativa,"En Peligro (EN), Rara"
2918,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius chusmisensis,Sapo,Nativa,En peligro crítico (CR)
662,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius dankoi,Sapo de Danko,Nativa,En peligro crítico (CR)
663,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius fronteriensis,Sapo de la frontera,Nativa,En peligro crítico (CR)
57,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius halli,Sapo de Hall,Nativa,En peligro crítico (CR)
664,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius marmoratus,Sapo,Nativa,Vulnerable (VU)
59,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius pefauri,Sapo de Pefaur,Nativa,"En Peligro (EN), Rara"
60,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius peruvianus,Sapo peruano,Nativa,"En Peligro (EN), Rara"
665,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius phillipii,Sapo de Phillippi,Nativa,En Peligro (EN)
4458,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius vilamensis,Rana de Vilama,Nativa,En peligro crítico (CR)
61,1,Animalia,Chordata,Amphibia,Anura,Ceratophrydae,Telmatobius,Telmatobius zapahuirensis,Sapo de Zapahuira,Nativa,"En Peligro (EN), Rara"
63,1,Animalia,Chordata,Amphibia,Anura,Calyptocephalellidae,Telmatobufo,Telmatobufo bullocki,Sapo de Bullock,Nativa,"Rara, Vulnerable (VU)"
5433,1,Animalia,Chordata,Amphibia,Anura,Calyptocephalellidae,Telmatobufo,Telmatobufo ignotus,Rana montana de Los Queules,Nativa,En Peligro (EN)
64,1,Animalia,Chordata,Amphibia,Anura,Calyptocephalellidae,Telmatobufo,Telmatobufo venustus,Sapo hermoso,Nativa,En Peligro (EN)
8303,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Thamnoseris,Thamnoseris lacerata,,Nativa,En Peligro (EN)
528,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Thelocephala,Thelocephala odieri,Odieri,Nativa,Vulnerable (VU)
693,1,Animalia,Chordata,Aves,Ciconiiformes,Thereskiornithidae,Theristicus,Theristicus branickii,Bandurria de la puna,Nativa,En Peligro (EN)
694,1,Animalia,Chordata,Aves,Ciconiiformes,Thereskiornithidae,Theristicus,Theristicus melanopis,Bandurria,Nativa,"En Peligro (EN), Fuera de Peligro, Preocupación menor (LC), Vulnerable (VU)"
331,1,Plantae,Pteridophyta,Filicopsida,Filicales,Dicksoniaceae,Thyrsopteris,Thyrsopteris elegans,Tirsopteris,Nativa,En Peligro (EN)
615,1,Plantae,Magnoliophyta,Liliopsida,Asparagales,Iridaceae,Tigridia,Tigridia philippiana,,Nativa,Vulnerable (VU)
927,1,Plantae,Magnoliophyta,Liliopsida,Bromeliales,Bromeliaceae,Tillandsia,Tillandsia marconae,calanchuca,Nativa,En Peligro (EN)
103,1,Plantae,Magnoliophyta,Liliopsida,Bromeliales,Bromeliaceae,Tillandsia,Tillandsia tragophoba,,Nativa,"En Peligro (EN), Rara"
736,1,Animalia,Chordata,Aves,Tinamiformes,Tinamidae,Tinamotis,Tinamotis pentlandii,Perdiz de la puna,Nativa,Vulnerable (VU)
234,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Tornatellinidae,Tornatellina,Tornatellina aperta,caracol terrestre Tornatellina,Nativa,En peligro crítico (CR)
237,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Tornatellinidae,Tornatellina,Tornatellina minuta,caracol terrestre Tornatellina,Nativa,En Peligro (EN)
238,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Tornatellinidae,Tornatellina,Tornatellina plicosa,caracol terrestre Tornatellina,Nativa,En peligro crítico (CR)
239,1,Animalia,Mollusca,Gastropoda,Stylommatophora,Tornatellinidae,Tornatellina,Tornatellina reclusiana,caracol terrestre Tornatellina,Nativa,En peligro crítico (CR)
428,1,Plantae,Magnoliophyta,Magnoliopsida,Caryophyllales,Cactaceae,Trichocereus,Trichocereus deserticola,Cacto,Nativa,Vulnerable (VU)
617,1,Plantae,Pteridophyta,Filicopsida,Filicales,Hymenophyllaceae,Trichomanes,Trichomanes exsectum,,Nativa,"En Peligro (EN), Vulnerable (VU)"
332,1,Plantae,Pteridophyta,Filicopsida,Filicales,Hymenophyllaceae,Trichomanes,Trichomanes ingae,Helecho,Nativa,"En Peligro (EN), Rara"
333,1,Plantae,Pteridophyta,Filicopsida,Filicales,Hymenophyllaceae,Trichomanes,Trichomanes philippianum,Helecho,Nativa,"En Peligro (EN), Rara"
192,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus areolatus,Bagrecito,Nativa,Vulnerable (VU)
193,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus chiltoni,Bagrecito,Nativa,"En Peligro (EN), Rara"
194,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus chungarensis,Bagrecito,Nativa,"En Peligro (EN), Rara"
196,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus laucaensis,Bagrecito,Nativa,En Peligro (EN)
195,1,Animalia,Chordata,Actinopterygii,Siluriformes,Trichomycteridae,Trichomycterus,Trichomycterus rivulatus,Bagre de la Puna,Nativa,"En Peligro (EN), Rara"
567,1,Plantae,Pteridophyta,Filicopsida,Polypodiales,Pteridaceae,Trismeria,Trismeria trifoliata,Desconocido,Nativa,Vulnerable (VU)
618,1,Plantae,Magnoliophyta,Liliopsida,Asparagales,Alliaceae,Tristagma,Tristagma graminifolium,,Nativa,Vulnerable (VU)
1177,1,Plantae,Magnoliophyta,Liliopsida,Asparagales,Alliaceae,Tristagma,Tristagma leichtlinii,flor de la virgen,Nativa,Extinta (EX)
1178,1,Plantae,Magnoliophyta,Liliopsida,Asparagales,Alliaceae,Tristagma,Tristagma subbiflorum,,Nativa,En peligro crítico (CR)
5438,1,Plantae,Magnoliophyta,Magnoliopsida,Gerianales,Tropaeolaceae,Tropaeolum,Tropaeolum beuthii,No tiene,Nativa,En Peligro (EN)
1179,1,Plantae,Magnoliophyta,Magnoliopsida,Gerianales,Tropaeolaceae,Tropaeolum,Tropaeolum hookerianum,soldadito,Nativa,Vulnerable (VU)
161,1,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Tursiops,Tursiops truncatus,Delfín nariz de botella,Nativa,"En Peligro (EN), Preocupación menor (LC)"
334,1,Plantae,Magnoliophyta,Magnoliopsida,Mirtales,Myrtaceae,Ugni,Ugni selkirkii,Murtillo,Nativa,"En Peligro (EN), Rara"
5435,1,Plantae,Magnoliophyta,Liliopsida,Orchidales,Orchidaceae,Ulantha,Ulantha apinnula,,Nativa,En Peligro (EN)
1180,1,Plantae,Magnoliophyta,Liliopsida,Cyperales,Cyperaceae,Uncinia,Uncinia costata,,Nativa,En peligro crítico (CR)
1181,1,Plantae,Magnoliophyta,Liliopsida,Cyperales,Cyperaceae,Uncinia,Uncinia douglasii,,Nativa,Vulnerable (VU)
1182,1,Plantae,Magnoliophyta,Magnoliopsida,Urticales,Urticaceae,Urtica,Urtica glomeruliflora,,Nativa,En peligro crítico (CR)
1183,1,Plantae,Magnoliophyta,Magnoliopsida,Urticales,Urticaceae,Urtica,Urtica masafuerae,ortiga,Nativa,En peligro crítico (CR)
104,1,Plantae,Magnoliophyta,Magnoliopsida,Rosales,Saxifragaceae,Valdivia,Valdivia gayana,Valdivia,Nativa,"Rara, Vulnerable (VU)"
1070,1,Plantae,Magnoliophyta,Magnoliopsida,Dipsacales,Valerianaceae,Valeriana,Valeriana senecioides,valeriana,Nativa,En Peligro (EN)
755,1,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna vicugna,Vicuña,Nativa,En Peligro (EN)
5437,1,Plantae,Magnoliophyta,Magnoliopsida,Violales,Violaceae,Viola,Viola johnstonii,Violeta,Nativa,En Peligro (EN)
643,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Parastacidae,Virilastacus,Virilastacus araucanius,Camarón excavador,Nativa,Vulnerable (VU)
5440,1,Animalia,Arthropoda,Malacostraca/Crustacea,Decapoda,Parastacidae,Virilastacus,Virilastacus rucapihuelensis,Camarón excavador,Nativa,En Peligro (EN)
701,1,Animalia,Chordata,Aves,Falconiformes,Cathartidae,Vultur,Vultur gryphus,Cóndor,Nativa,"Fuera de Peligro, Rara, Vulnerable (VU)"
335,1,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Campanulaceae,Wahlenbergia,Wahlenbergia berteroi,,Nativa,"En Peligro (EN), Rara"
336,1,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Campanulaceae,Wahlenbergia,Wahlenbergia fernandeziana,,Nativa,En Peligro (EN)
337,1,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Campanulaceae,Wahlenbergia,Wahlenbergia grahamiae,,Nativa,"En Peligro (EN), Rara"
338,1,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Campanulaceae,Wahlenbergia,Wahlenbergia masafuerae,,Nativa,"En Peligro (EN), Rara"
339,1,Plantae,Magnoliophyta,Magnoliopsida,Campanulales,Campanulaceae,Wahlenbergia,Wahlenbergia tuberosa,,Nativa,"En Peligro (EN), Rara"
1184,1,Plantae,Magnoliophyta,Magnoliopsida,Capparales,Brassicaceae,Weberbauera,Weberbauera lagunae,,Nativa,En Peligro (EN)
340,1,Plantae,Magnoliophyta,Magnoliopsida,Asterales,Asteraceae,Yunquea,Yunquea tenzii,Yunquea,Nativa,"En Peligro (EN), Rara"
5439,1,Plantae,Magnoliophyta,Liliopsida,Najadales,Zosteraceae,Zostera,Zostera chilensis,Pasto común,Nativa,En Peligro (EN)
